Wall time,Step,Value
1749754456.1334422,1,1.064835548400879
1749754457.3623326,7,0.4660932719707489
1749754458.7959206,14,1.0993114709854126
1749754459.0024104,15,1.0522470474243164
1749754459.6099715,18,0.9501057863235474
1749754461.4517624,27,0.5089897513389587
1749754461.8524578,29,0.35542845726013184
1749754463.6966493,38,1.0379612445831299
1749754464.1015677,40,0.52670818567276
1749754464.5104756,42,0.6376603841781616
1749754465.7366705,48,0.46445319056510925
1749754466.150287,50,0.40147528052330017
1749754467.8016808,58,0.5735671520233154
1749754468.4153292,61,0.9442023634910583
1749754469.0250993,64,0.9743251800537109
1749754471.0655813,74,1.1432467699050903
1749754472.68974,82,1.1047343015670776
1749754474.3264186,90,0.622039258480072
1749754474.525489,91,0.7683295607566833
1749754474.7306168,92,0.9520063400268555
1749754474.935198,93,1.0904459953308105
1749754475.548803,96,1.0786594152450562
1749754475.7610435,97,1.0578346252441406
1749754475.9712892,98,0.41984423995018005
1749754477.6933799,102,1.0991483926773071
1749754477.9064305,103,0.9284718632698059
1749754478.1153667,104,1.041958212852478
1749754478.3249035,105,0.40718206763267517
1749754479.1623077,109,0.9009365439414978
1749754479.7847278,112,0.9716396331787109
1749754480.1933186,114,1.1249669790267944
1749754483.030275,128,0.7098208665847778
1749754484.271484,134,0.9495903253555298
1749754486.7501745,146,0.9800146222114563
1749754486.9566648,147,1.0355339050292969
1749754487.1634705,148,1.0093822479248047
1749754487.793078,151,0.9135446548461914
1749754487.9993844,152,0.9967228174209595
1749754489.661651,160,0.6222991347312927
1749754489.8779092,161,0.9200601577758789
1749754490.705718,165,1.0026060342788696
1749754491.1146302,167,0.3004724681377411
1749754491.7375524,170,1.0429816246032715
1749754491.942902,171,0.8921764492988586
1749754492.3562586,173,0.9853523373603821
1749754493.186068,177,0.4509750008583069
1749754495.6773317,189,0.37320131063461304
1749754496.902938,195,0.966170608997345
1749754497.72598,199,0.8313590288162231
1749754503.8175044,224,0.48428651690483093
1749754504.0263479,225,0.6362589001655579
1749754505.898465,234,1.0642169713974
1749754508.55424,247,0.9503165483474731
1749754509.163838,250,0.9337566494941711
1749754511.2113812,260,0.8171016573905945
1749754511.6190705,262,0.9668342471122742
1749754512.8631415,268,0.9240447878837585
1749754513.0628989,269,0.9813033938407898
1749754514.718604,277,0.46405622363090515
1749754516.3905597,285,0.9852330088615417
1749754516.8039799,287,0.47641825675964355
1749754517.6296759,291,0.8493905067443848
1749754518.4648912,295,0.7918140292167664
1749754519.0877442,298,0.9933367967605591
1749754522.1105258,308,0.5708298087120056
1749754523.3595824,314,0.8143261075019836
1749754523.5724707,315,0.6213666200637817
1749754524.6296089,320,0.7540947198867798
1749754525.2641516,323,0.8202533721923828
1749754526.1123946,327,0.620001494884491
1749754527.5807786,334,0.4392206370830536
1749754527.998001,336,0.7380680441856384
1749754528.8442986,340,0.8852651715278625
1749754531.7956207,354,0.7756860256195068
1749754533.0516365,360,0.6359454989433289
1749754535.3726947,371,0.6834774017333984
1749754536.6327589,377,0.24030327796936035
1749754537.89233,383,0.32408714294433594
1749754538.733682,387,0.44052553176879883
1749754539.156624,389,0.6394333243370056
1749754541.2518837,399,0.5729724168777466
1749754542.8254194,402,0.21578799188137054
1749754543.0400937,403,0.3018421232700348
1749754543.2496367,404,0.20069701969623566
1749754544.3077545,409,0.5249831676483154
1749754544.5185423,410,0.599386990070343
1749754545.153405,413,0.6249700784683228
1749754546.012156,417,0.7484956979751587
1749754546.4361901,419,0.540036678314209
1749754552.165697,446,0.5501407980918884
1749754554.4821928,457,0.48588475584983826
1749754555.108859,460,0.6313713788986206
1749754558.716577,477,0.20964570343494415
1749754559.7416768,482,0.5993381142616272
1749754560.3549798,485,0.6553656458854675
1749754560.5559256,486,0.6282338500022888
1749754560.963588,488,0.5724917054176331
1749754561.584292,491,0.5504847764968872
1749754562.8245776,497,0.578757107257843
1749754563.4641283,500,0.27276483178138733
1749754565.8532295,507,0.5977489352226257
1749754566.4876113,510,0.5424749255180359
1749754567.3363626,514,0.5824162364006042
