Wall time,Step,Value
1749929164.253331,4679,0.06000266969203949
1749929166.0662236,4687,0.05237548053264618
1749929166.2986293,4688,0.06282421201467514
1749929166.75411,4690,0.048175401985645294
1749929167.4372802,4693,0.05940832197666168
1749929167.6610627,4694,0.06353040784597397
1749929167.8875787,4695,0.06218033656477928
1749929175.8959482,4725,0.04083926975727081
1749929176.1303444,4726,0.07671155780553818
1749929177.533414,4732,0.062208712100982666
1749929178.2224987,4735,0.10047630965709686
1749929178.4469938,4736,0.03934093192219734
1749929181.876275,4751,0.0430411770939827
1749929183.019464,4756,0.02759348601102829
1749929183.9492145,4760,0.039002351462841034
1749929186.056679,4769,0.04674873128533363
1749929186.9828222,4773,0.1682419627904892
1749929188.8427215,4781,0.045867882668972015
1749929190.0250416,4786,0.04394014552235603
1749929190.261985,4787,0.06969021260738373
1749929191.641486,4793,0.04012826830148697
1749929193.2554739,4800,0.04232628270983696
1749929195.9550939,4807,0.1401769518852234
1749929198.5361445,4818,0.09504670649766922
1749929202.9500747,4837,0.09636392444372177
1749929203.6512158,4840,0.03545575588941574
1749929204.3562737,4843,0.04064740613102913
1749929208.352413,4860,0.048652492463588715
1749929211.1598027,4872,0.04280291497707367
1749929224.6570227,4925,0.055159248411655426
1749929225.119281,4927,0.06286056339740753
1749929226.7513335,4934,0.05765611678361893
1749929226.992489,4935,0.08497651666402817
1749929227.7048414,4938,0.03308872878551483
1749929230.3131614,4949,0.0748487040400505
1749929238.808334,4985,0.051365308463573456
1749929239.0444255,4986,0.05610983073711395
1749929241.3814864,4996,0.04231042042374611
1749929242.0717716,4999,0.09531696140766144
1749929244.0964355,5003,0.7224617600440979
1749929245.0284069,5007,0.9533725380897522
1749929251.7981217,5036,0.8080822229385376
1749929253.2421525,5042,0.4032721519470215
1749929256.2944403,5055,0.6893230080604553
1749929256.52399,5056,0.835387647151947
1749929260.0213773,5071,1.1674864292144775
1749929261.1888618,5076,1.1081478595733643
1749929263.7983356,5087,0.4292221963405609
1749929264.0396302,5088,0.6797414422035217
1749929266.1759295,5097,0.8198168277740479
1749929268.5144324,5102,0.6443031430244446
1749929273.8764985,5125,0.6328995823860168
1749929280.097169,5152,0.6722754240036011
1749929282.167985,5161,0.47700631618499756
1749929282.399516,5162,0.4315381348133087
1749929282.632633,5163,0.4032723605632782
1749929287.7531388,5185,0.9940413236618042
1749929290.0914054,5195,0.6860319972038269
1749929291.0035741,5199,0.567786455154419
1749929291.2309484,5200,1.0014547109603882
1749929294.4140003,5209,0.39096227288246155
1749929296.042969,5216,0.8811666965484619
1749929297.4485052,5222,0.8284776210784912
1749929304.2006154,5251,0.50066739320755
1749929306.7464442,5262,0.620811939239502
1749929308.345769,5269,0.9398970007896423
1749929308.8109727,5271,0.6732422709465027
1749929309.7162519,5275,0.7488451600074768
1749929310.6562257,5279,0.4502607583999634
1749929310.8894002,5280,0.47129392623901367
1749929311.839793,5284,0.8690236210823059
1749929313.25417,5290,0.6022441983222961
1749929318.791516,5309,0.4126023054122925
1749929321.5945225,5321,0.6418899297714233
1749929323.9291532,5331,0.767656147480011
1749929324.8593764,5335,0.5375112295150757
1749929325.0879908,5336,0.3572234809398651
1749929327.4002576,5346,0.4886949062347412
1749929332.2436764,5367,0.5108118653297424
1749929335.0362036,5379,0.9477254152297974
1749929338.2685761,5393,0.5831813812255859
1749929338.5023098,5394,0.34490662813186646
1749929339.90735,5400,0.7955943942070007
1749929342.6346955,5407,0.7082049250602722
1749929342.871544,5408,0.42768746614456177
1749929344.289443,5414,0.7971104383468628
1749929347.352158,5427,0.5903611183166504
1749929348.2996285,5431,0.6809263825416565
1749929348.5378942,5432,0.40554922819137573
1749929349.0093374,5434,0.9716586470603943
1749929349.486029,5436,0.8475043773651123
1749929353.7362335,5454,0.7606509327888489
1749929354.6905646,5458,0.7162953019142151
1749929355.6260998,5462,0.9166792631149292
1749929357.9706597,5472,0.8698112964630127
1749929359.1570954,5477,0.7965993881225586
1749929360.0828977,5481,1.0495338439941406
1749929361.9399314,5489,0.6249858140945435
1749929362.8599033,5493,0.7538850903511047
1749929363.580605,5496,0.8225711584091187
1749929364.036941,5498,0.7008650302886963
1749929366.1108675,5502,0.6622107028961182
1749929366.6021523,5504,0.8190245628356934
1749929369.4386714,5516,0.9764023423194885
1749929371.8068488,5526,0.46326449513435364
1749929372.9814181,5531,0.5839827060699463
1749929374.8630176,5539,0.9471596479415894
1749929377.4552007,5550,0.6198753118515015
1749929380.5113823,5563,0.6795408129692078
1749929383.3252597,5575,0.7397662401199341
1749929383.8046288,5577,0.4150567650794983
1749929384.996307,5582,0.6174572706222534
1749929385.463545,5584,0.48998787999153137
1749929385.7004817,5585,0.6945478320121765
1749929388.547726,5597,0.5668389201164246
1749929390.6532362,5601,0.8343400359153748
1749929391.8275878,5606,0.7534738183021545
1749929398.9436934,5637,0.42560264468193054
1749929400.1023543,5642,0.6831638216972351
1749929403.0993438,5655,0.6653775572776794
1749929404.4977274,5661,0.7158066034317017
1749929406.6038213,5670,0.8071658611297607
1749929413.6395738,5700,0.6780479550361633
1749929419.898837,5722,0.7111977934837341
1749929420.5995216,5725,0.3615899384021759
1749929421.534304,5729,0.5947499871253967
1749929423.1763852,5736,0.4289461076259613
1749929429.9673142,5765,0.9176324009895325
1749929430.4242592,5767,0.7888041138648987
1749929431.6029592,5772,0.8172485828399658
1749929433.9669864,5782,0.4028485417366028
1749929440.1929584,5804,0.5560990571975708
1749929441.3707082,5809,0.8376371264457703
1749929442.7789989,5815,0.7216908931732178
1749929452.16984,5855,0.4047204554080963
1749929454.064054,5863,0.49808749556541443
1749929461.2274158,5894,0.6547480821609497
1749929462.1721933,5898,0.3761677145957947
1749929465.4272556,5907,0.7301254272460938
1749929465.6623588,5908,0.7187458872795105
1749929468.7306154,5921,0.9222025871276855
1749929469.203229,5923,0.7107081413269043
1749929472.736287,5938,0.7627938985824585
1749929475.3073487,5949,0.6548817157745361
1749929478.8576488,5964,0.49962806701660156
1749929479.821663,5968,0.3626933693885803
1749929480.288946,5970,0.2842760980129242
1749929480.525075,5971,0.8349379301071167
1749929480.763527,5972,0.6752058267593384
1749929482.8686118,5981,0.4977372884750366
1749929483.5655987,5984,0.361056387424469
1749929485.2021158,5991,0.5760559439659119
1749929488.6429305,6001,0.3651212453842163
1749929494.7440848,6028,0.5771908760070801
1749929498.812276,6046,0.8106048107147217
1749929503.322869,6066,0.41995757818222046
1749929505.5506637,6076,0.6223203539848328
1749929507.7432325,6086,0.39781227707862854
1749929508.4070055,6089,0.6798502206802368
1749929521.4721332,6140,0.3872745633125305
1749929522.152788,6143,0.8217910528182983
1749929522.8536735,6146,0.38770708441734314
1749929523.3190026,6148,0.3506459593772888
1749929525.1846611,6156,0.8640345335006714
1749929529.8578176,6176,0.5596538186073303
1749929530.094961,6177,0.714270293712616
1749929537.7604268,6205,0.4663223922252655
1749929546.4034278,6242,0.6847434043884277
1749929546.6386409,6243,0.39377641677856445
1749929549.6970322,6256,0.2939966917037964
1749929556.7276623,6286,0.4920993447303772
1749929557.6556113,6290,0.34227707982063293
1749929558.348118,6293,0.7301564812660217
1749929558.5774853,6294,0.37846046686172485
1749929569.3569317,6335,0.4529883861541748
1749929569.8250046,6337,0.5543439388275146
1749929575.697832,6362,0.523448646068573
1749929576.4119804,6365,0.3345750868320465
1749929577.359222,6369,0.35978344082832336
1749929579.2459893,6377,0.49057909846305847
1749929583.4737642,6395,0.6910555362701416
1749929584.4165297,6399,0.32684212923049927
1749929586.45164,6403,0.665532112121582
1749929589.3174827,6415,0.6818612813949585
1749929594.5387633,6437,0.5974256992340088
1749929599.0601447,6456,0.6028658151626587
1749929599.540381,6458,0.4086606204509735
1749929601.1985412,6465,0.582679271697998
1749929603.8012295,6476,0.3352685570716858
1749929604.5098279,6479,0.7206032276153564
1749929606.1571338,6486,0.6327582001686096
1749929608.2830813,6495,0.4091747999191284
1749929612.1798983,6507,0.3599074184894562
1749929614.3092766,6516,0.49485430121421814
1749929618.3136926,6533,0.4892743229866028
1749929621.6224692,6547,0.5286688804626465
1749929622.5822966,6551,0.5569233894348145
1749929623.5511723,6555,0.6212306022644043
1749929624.5088475,6559,0.46456098556518555
1749929624.7461588,6560,0.636784553527832
1749929630.739725,6585,0.7150848507881165
1749929632.183788,6591,0.5910247564315796
1749929632.8999991,6594,0.4426659941673279
1749929633.13855,6595,0.42545390129089355
1749929641.2113936,6624,0.6450792551040649
1749929645.475932,6642,0.3565780818462372
1749929648.089171,6653,0.4014350175857544
1749929651.6955497,6668,0.6568852066993713
1749929653.3359115,6675,0.6256144046783447
1749929656.378304,6688,0.6497997045516968
1749929657.7856693,6694,0.6800704598426819
1749929660.9816492,6703,0.3295453190803528
1749929661.46412,6705,0.5274362564086914
1749929662.8906834,6711,0.3075799345970154
1749929663.3605888,6713,0.5597039461135864
1749929664.5739899,6718,0.5201852321624756
1749929665.5364943,6722,0.6265948414802551
1749929666.0064201,6724,0.6389259099960327
1749929667.2076135,6729,0.5250769853591919
1749929670.82194,6744,0.41918954253196716
1749929672.0370438,6749,0.6993153095245361
1749929675.3856032,6763,0.40537121891975403
1749929675.8683054,6765,0.6364688873291016
1749929676.5802882,6768,0.3185488283634186
1749929677.77175,6773,0.780802845954895
1749929678.0062673,6774,0.6299932599067688
1749929679.9082983,6782,0.5399531722068787
1749929680.6137874,6785,0.6184657216072083
1749929682.2859023,6792,0.5335106253623962
